instance_count	machine_type	slots	memory	data_size_MB	line_length	lines	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
12	c4.2xlarge	96	180000	17334	100	180000000	222	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	17334	100	180000000	222	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	17334	100	180000000	304	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	19260	100	200000000	236	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	19260	100	200000000	238	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	19260	100	200000000	240	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	19260	100	200000000	240	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	19260	100	200000000	242	1.0	0.975170773880192	0.995589462652916
12	m4.2xlarge	96	384000	9530	1000	10000000	140	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	9530	1000	10000000	142	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	9530	1000	10000000	142	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	9530	1000	10000000	142	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	9530	1000	10000000	148	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	9630	100	100000000	140	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	9630	100	100000000	142	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	9630	100	100000000	142	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	9630	100	100000000	142	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	9630	100	100000000	142	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	11556	100	120000000	160	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	11556	100	120000000	162	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	11556	100	120000000	162	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	11556	100	120000000	162	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	11556	100	120000000	172	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	13482	100	140000000	184	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	13482	100	140000000	186	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	13482	100	140000000	186	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	13482	100	140000000	186	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	13482	100	140000000	186	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	15408	100	160000000	204	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	15408	100	160000000	206	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	15408	100	160000000	208	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	15408	100	160000000	208	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	15408	100	160000000	210	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17334	100	180000000	226	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17334	100	180000000	228	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17334	100	180000000	228	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17334	100	180000000	236	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17334	100	180000000	238	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	19260	100	200000000	252	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	19260	100	200000000	256	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	19260	100	200000000	258	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	19260	100	200000000	322	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	19260	100	200000000	342	0.73813508679461	0.917837907061713	0.817114731721182
12	r4.2xlarge	96	732000	9530	1000	10000000	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	9530	1000	10000000	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	9530	1000	10000000	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	9530	1000	10000000	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	9530	1000	10000000	74	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	9630	100	100000000	90	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	9630	100	100000000	92	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	9630	100	100000000	94	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	9630	100	100000000	96	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	9630	100	100000000	96	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	11556	100	120000000	102	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	11556	100	120000000	102	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	11556	100	120000000	104	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	11556	100	120000000	106	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	11556	100	120000000	106	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	13482	100	140000000	114	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	13482	100	140000000	114	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	13482	100	140000000	116	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	13482	100	140000000	118	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	13482	100	140000000	120	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	15408	100	160000000	124	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	15408	100	160000000	124	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	15408	100	160000000	130	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	15408	100	160000000	130	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	15408	100	160000000	132	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	17334	100	180000000	136	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	17334	100	180000000	138	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	17334	100	180000000	138	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	17334	100	180000000	172	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	17334	100	180000000	210	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19260	100	200000000	146	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19260	100	200000000	146	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19260	100	200000000	146	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19260	100	200000000	146	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19260	100	200000000	148	0.621439738915361	0.699904926309755	0.683905823195575
