instance_count	machine_type	slots	memory	data_size_MB	pages	links	convergence_criterion	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
6	r4.2xlarge	48	366000	131	1000000	10000000	0.005	136	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.005	138	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.005	138	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.005	138	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.01	118	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.01	118	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.01	120	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.01	122	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.01	126	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0001	336	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0001	338	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0001	340	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0001	350	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0001	364	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0005	264	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0005	270	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0005	272	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0005	274	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0005	292	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.001	242	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.001	244	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.001	244	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.001	270	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.001	272	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.005	188	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.005	188	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.005	190	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.005	202	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.005	204	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.01	160	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.01	168	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.01	168	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.01	172	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	142	2000000	10000000	0.01	178	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0001	366	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0001	370	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0001	376	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0001	392	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0001	404	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0005	296	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0005	298	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0005	300	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0005	302	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0005	324	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.001	270	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.001	274	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.001	276	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.001	286	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.001	312	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.005	208	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.005	208	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.005	210	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.005	214	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.005	224	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.01	178	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.01	178	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.01	178	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.01	180	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	145	3000000	10000000	0.01	200	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0001	266	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0001	272	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0001	280	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0001	282	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0001	290	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0005	228	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0005	230	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0005	236	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0005	246	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0005	254	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.001	206	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.001	206	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.001	220	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.001	236	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.001	240	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.005	164	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.005	170	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.005	172	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.005	174	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.005	176	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.01	140	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.01	146	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.01	148	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.01	150	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	263	1000000	20000000	0.01	152	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0001	418	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0001	430	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0001	436	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0001	448	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0001	454	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0005	344	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0005	358	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0005	360	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0005	362	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0005	370	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.001	310	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.001	314	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.001	316	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.001	320	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.001	330	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.005	242	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.005	242	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.005	242	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.005	248	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.005	250	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.01	202	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.01	206	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.01	208	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.01	212	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	284	2000000	20000000	0.01	218	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0001	562	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0001	566	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0001	566	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0001	582	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0001	600	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0005	442	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0005	450	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0005	452	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0005	460	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0005	472	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.001	400	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.001	404	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.001	414	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.001	418	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.001	426	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.005	294	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.005	298	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.005	302	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.005	310	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.005	310	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.01	246	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.01	250	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.01	252	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.01	264	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	291	3000000	20000000	0.01	268	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0001	338	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0001	352	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0001	366	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0001	384	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0001	404	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0005	286	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0005	288	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0005	296	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0005	304	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0005	336	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.001	260	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.001	262	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.001	268	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.001	268	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.001	300	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.005	208	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.005	210	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.005	216	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.005	224	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.005	240	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.01	184	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.01	194	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.01	198	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.01	200	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	394	1000000	30000000	0.01	206	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0001	532	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0001	532	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0001	534	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0001	540	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0001	542	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0005	434	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0005	436	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0005	442	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0005	444	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0005	448	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.001	390	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.001	390	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.001	392	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.001	394	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.001	394	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.005	294	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.005	298	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.005	302	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.005	302	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.005	304	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.01	254	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.01	258	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.01	260	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.01	266	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	426	2000000	30000000	0.01	270	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0001	662	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0001	686	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0001	690	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0001	692	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0001	694	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0005	540	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0005	544	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0005	550	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0005	556	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0005	560	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.001	496	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.001	500	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.001	500	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.001	504	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.001	508	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.005	364	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.005	366	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.005	366	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.005	374	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.005	376	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.01	312	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.01	314	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.01	314	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.01	320	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	436	3000000	30000000	0.01	330	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.xlarge	24	183000	284	2000000	20000000	0.001	422	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	183000	284	2000000	20000000	0.001	428	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	183000	284	2000000	20000000	0.001	430	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	183000	284	2000000	20000000	0.001	430	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	183000	284	2000000	20000000	0.001	472	0.621758403741034	0.91340066266808	0.680859830691666
8	m4.2xlarge	64	256000	284	2000000	20000000	0.001	294	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	284	2000000	20000000	0.001	312	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	284	2000000	20000000	0.001	326	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	284	2000000	20000000	0.001	328	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	284	2000000	20000000	0.001	342	0.73813508679461	0.917837907061713	0.817114731721182
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0001	228	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0001	230	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0001	230	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0001	230	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0001	246	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0005	190	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0005	190	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0005	190	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0005	190	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0005	190	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.001	170	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.001	172	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.001	174	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.001	180	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.001	190	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.005	134	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.005	136	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.005	136	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.005	136	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.005	136	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.01	118	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.01	118	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.01	120	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.01	122	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	131	1000000	10000000	0.01	128	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	142	2000000	10000000	0.0001	320	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	142	2000000	10000000	0.0001	332	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	142	2000000	10000000	0.0001	350	0.621439738915361	0.699904926309755	0.683905823195575
