instance_count	machine_type	slots	memory	data_size_MB	examples	features	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
10	c4.large	20	30000	bigdata	1000000	100000	7315	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	300000	50000	2283	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	300000	50000	2334	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	300000	50000	2016	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	300000	50000	2404	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	300000	50000	2092	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.xlarge	40	70000	bigdata	1000000	100000	5452	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	1000000	100000	4232	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	1000000	100000	4416	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	1000000	100000	4349	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	1000000	100000	3665	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	300000	50000	1257	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	300000	50000	1311	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	300000	50000	1082	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	300000	50000	1106	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	300000	50000	1091	0.981580131098954	0.916863624781091	1.0
10	m4.2xlarge	80	320000	bigdata	1000000	100000	3561	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	1000000	100000	4003	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	1000000	100000	3323	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	1000000	100000	3394	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	1000000	100000	3421	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	300000	50000	192	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	300000	50000	170	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	300000	50000	181	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	300000	50000	196	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	300000	50000	193	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.large	20	80000	bigdata	1000000	100000	7149	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	1000000	100000	7427	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	1000000	100000	7174	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	1000000	100000	7610	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	1000000	100000	7654	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	300000	50000	2708	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	300000	50000	2828	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	300000	50000	2889	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	300000	50000	1942	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	300000	50000	2709	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.xlarge	40	160000	bigdata	1000000	100000	4842	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	1000000	100000	4942	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	1000000	100000	4307	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	1000000	100000	5843	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	1000000	100000	5485	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	300000	50000	1236	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	300000	50000	1387	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	300000	50000	1245	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	300000	50000	1184	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	300000	50000	1248	0.724716697086843	0.939577226630061	0.806717869741047
10	r4.2xlarge	80	610000	bigdata	1000000	100000	3744	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	1000000	100000	3701	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	1000000	100000	3158	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	1000000	100000	3939	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	1000000	100000	3304	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	huge	300000	50000	170	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	huge	300000	50000	137	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	huge	300000	50000	171	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	huge	300000	50000	171	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	huge	300000	50000	145	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.large	20	150000	bigdata	1000000	100000	6611	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	bigdata	1000000	100000	8009	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	bigdata	1000000	100000	7478	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	bigdata	1000000	100000	8082	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	bigdata	1000000	100000	6295	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	huge	300000	50000	2750	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	huge	300000	50000	2418	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	huge	300000	50000	2796	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	huge	300000	50000	2688	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	huge	300000	50000	3127	0.626835516578723	1.0	0.670704216951795
10	r4.xlarge	40	300000	bigdata	1000000	100000	5244	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	bigdata	1000000	100000	4568	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	bigdata	1000000	100000	5548	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	bigdata	1000000	100000	5687	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	bigdata	1000000	100000	5374	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	huge	300000	50000	308	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	huge	300000	50000	353	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	huge	300000	50000	281	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	huge	300000	50000	322	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	huge	300000	50000	293	0.621758403741034	0.91340066266808	0.680859830691666
12	c4.2xlarge	96	180000	bigdata	1000000	100000	2528	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	bigdata	1000000	100000	2017	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	bigdata	1000000	100000	2462	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	bigdata	1000000	100000	2243	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	bigdata	1000000	100000	1947	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	huge	300000	50000	606	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	huge	300000	50000	643	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	huge	300000	50000	694	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	huge	300000	50000	551	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	huge	300000	50000	634	1.0	0.975170773880192	0.995589462652916
12	c4.large	24	36000	bigdata	1000000	100000	6412	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	bigdata	1000000	100000	7394	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	bigdata	1000000	100000	7500	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	bigdata	1000000	100000	8867	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	bigdata	1000000	100000	7542	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	huge	300000	50000	2020	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	huge	300000	50000	1985	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	huge	300000	50000	1777	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	huge	300000	50000	1893	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	huge	300000	50000	1662	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.xlarge	48	84000	bigdata	1000000	100000	3636	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	bigdata	1000000	100000	3946	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	bigdata	1000000	100000	3485	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	bigdata	1000000	100000	4112	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	bigdata	1000000	100000	3621	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	huge	300000	50000	974	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	huge	300000	50000	908	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	huge	300000	50000	1003	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	huge	300000	50000	995	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	huge	300000	50000	1008	0.981580131098954	0.916863624781091	1.0
12	m4.2xlarge	96	384000	bigdata	1000000	100000	2284	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	bigdata	1000000	100000	2540	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	bigdata	1000000	100000	2418	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	bigdata	1000000	100000	2104	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	bigdata	1000000	100000	2398	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	huge	300000	50000	142	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	huge	300000	50000	144	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	huge	300000	50000	183	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	huge	300000	50000	192	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	huge	300000	50000	164	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.large	24	96000	bigdata	1000000	100000	6869	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	bigdata	1000000	100000	7443	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	bigdata	1000000	100000	7954	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	bigdata	1000000	100000	7689	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	bigdata	1000000	100000	8926	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	huge	300000	50000	2475	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	huge	300000	50000	2332	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	huge	300000	50000	2248	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	huge	300000	50000	1754	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	huge	300000	50000	2487	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.xlarge	48	192000	bigdata	1000000	100000	5133	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	bigdata	1000000	100000	4054	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	bigdata	1000000	100000	4256	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	bigdata	1000000	100000	4368	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	bigdata	1000000	100000	4527	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	huge	300000	50000	1208	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	huge	300000	50000	971	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	huge	300000	50000	1182	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	huge	300000	50000	1090	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	huge	300000	50000	1192	0.724716697086843	0.939577226630061	0.806717869741047
12	r4.2xlarge	96	732000	bigdata	1000000	100000	2687	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	bigdata	1000000	100000	3027	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	bigdata	1000000	100000	2654	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	bigdata	1000000	100000	3096	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	bigdata	1000000	100000	3022	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	huge	300000	50000	130	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	huge	300000	50000	153	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	huge	300000	50000	130	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	huge	300000	50000	147	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	huge	300000	50000	154	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.large	24	180000	bigdata	1000000	100000	6935	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	bigdata	1000000	100000	7015	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	bigdata	1000000	100000	7467	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	bigdata	1000000	100000	6031	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	bigdata	1000000	100000	6632	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	huge	300000	50000	1914	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	huge	300000	50000	2405	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	huge	300000	50000	2368	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	huge	300000	50000	2501	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	huge	300000	50000	2364	0.626835516578723	1.0	0.670704216951795
12	r4.xlarge	48	360000	bigdata	1000000	100000	3257	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	bigdata	1000000	100000	4227	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	bigdata	1000000	100000	4392	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	bigdata	1000000	100000	3598	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	bigdata	1000000	100000	5165	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	huge	300000	50000	285	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	huge	300000	50000	233	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	huge	300000	50000	239	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	huge	300000	50000	218	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	huge	300000	50000	272	0.621758403741034	0.91340066266808	0.680859830691666
16	c4.large	32	48000	bigdata	1000000	100000	5869	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	bigdata	1000000	100000	5751	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	bigdata	1000000	100000	5795	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	bigdata	1000000	100000	5325	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	bigdata	1000000	100000	5505	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	huge	300000	50000	1336	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	huge	300000	50000	1405	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	huge	300000	50000	1564	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	huge	300000	50000	1464	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	huge	300000	50000	1141	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.xlarge	64	112000	bigdata	1000000	100000	3164	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	bigdata	1000000	100000	2708	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	bigdata	1000000	100000	2964	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	bigdata	1000000	100000	2597	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	bigdata	1000000	100000	2532	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	huge	300000	50000	720	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	huge	300000	50000	777	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	huge	300000	50000	772	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	huge	300000	50000	630	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	huge	300000	50000	787	0.981580131098954	0.916863624781091	1.0
16	m4.large	32	128000	bigdata	1000000	100000	7007	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	bigdata	1000000	100000	6771	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	bigdata	1000000	100000	7095	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	bigdata	1000000	100000	5549	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	bigdata	1000000	100000	6648	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	huge	300000	50000	1481	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	huge	300000	50000	1837	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	huge	300000	50000	1686	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	huge	300000	50000	1458	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	huge	300000	50000	1729	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.xlarge	64	256000	bigdata	1000000	100000	3940	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	bigdata	1000000	100000	3156	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	bigdata	1000000	100000	3696	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	bigdata	1000000	100000	3055	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	bigdata	1000000	100000	3780	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	huge	300000	50000	1087	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	huge	300000	50000	1159	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	huge	300000	50000	1152	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	huge	300000	50000	1077	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	huge	300000	50000	945	0.724716697086843	0.939577226630061	0.806717869741047
16	r4.large	32	240000	bigdata	1000000	100000	7005	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	bigdata	1000000	100000	6798	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	bigdata	1000000	100000	7024	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	bigdata	1000000	100000	6725	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	bigdata	1000000	100000	5862	0.626835516578723	1.0	0.670704216951795
16	r4.xlarge	64	480000	bigdata	1000000	100000	3768	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	bigdata	1000000	100000	3421	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	bigdata	1000000	100000	3264	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	bigdata	1000000	100000	3138	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	bigdata	1000000	100000	2765	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	huge	300000	50000	251	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	huge	300000	50000	248	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	huge	300000	50000	263	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	huge	300000	50000	257	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	huge	300000	50000	241	0.621758403741034	0.91340066266808	0.680859830691666
20	c4.xlarge	80	140000	bigdata	1000000	100000	2691	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	1000000	100000	2924	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	1000000	100000	2230	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	1000000	100000	2547	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	1000000	100000	2295	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	300000	50000	622	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	300000	50000	644	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	300000	50000	719	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	300000	50000	757	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	300000	50000	675	0.981580131098954	0.916863624781091	1.0
20	m4.xlarge	80	320000	bigdata	1000000	100000	2668	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	1000000	100000	2546	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	1000000	100000	2106	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	1000000	100000	2676	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	1000000	100000	2382	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	300000	50000	228	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	300000	50000	202	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	300000	50000	200	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	300000	50000	235	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	300000	50000	209	0.724716697086843	0.939577226630061	0.806717869741047
20	r4.xlarge	80	600000	bigdata	1000000	100000	2412	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	1000000	100000	2610	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	1000000	100000	2488	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	1000000	100000	2563	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	1000000	100000	2722	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	300000	50000	175	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	300000	50000	168	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	300000	50000	172	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	300000	50000	179	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	300000	50000	159	0.621758403741034	0.91340066266808	0.680859830691666
24	c4.large	48	72000	bigdata	1000000	100000	3723	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	1000000	100000	3830	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	1000000	100000	3637	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	1000000	100000	3583	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	1000000	100000	3849	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	300000	50000	959	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	300000	50000	1030	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	300000	50000	928	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	300000	50000	999	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	300000	50000	1039	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.xlarge	96	168000	bigdata	1000000	100000	2516	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	1000000	100000	2104	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	1000000	100000	2442	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	1000000	100000	2002	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	1000000	100000	1864	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	300000	50000	586	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	300000	50000	638	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	300000	50000	649	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	300000	50000	595	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	300000	50000	551	0.981580131098954	0.916863624781091	1.0
24	m4.large	48	192000	bigdata	1000000	100000	4640	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	1000000	100000	3865	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	1000000	100000	3867	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	1000000	100000	4354	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	1000000	100000	3762	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	300000	50000	1271	0.719976297083032	0.963352406209638	0.757775976316556
