instance_count	machine_type	slots	memory	data_size_MB	examples	features	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
20	r4.xlarge	80	600000	huge	10000	300000	2494	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	10000	300000	1829	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	10000	300000	2538	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	10000	300000	2307	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	10000	300000	1740	0.621758403741034	0.91340066266808	0.680859830691666
24	c4.large	48	72000	bigdata	10000	700000	3914	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	10000	700000	4347	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	10000	700000	4925	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	10000	700000	3884	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	10000	700000	4181	0.958215477247805	0.963738302503114	0.959066866763844
